gene.symbol	gene.entrezid
TRIM62	55223
ATP8B1	5205
NOV	4856
EIF4E3	317649
ZNF628	89887
CDNF	441549
RIMBP3	85376
NAT8B	51471
SETD3	84193
C16ORF74	NA
TRIM3	10612
CDC40	51362
SVEP1	79987
HRSP12	10247
DDX11	1663
KEL	3792
NAALAD2	10003
NDUFB9	4715
KLHL17	339451
FAM168B	130074
GPX8	493869
SCARA3	51435
PIR	8544
HAT1	8520
FGF23	8074
C11ORF21	NA
PHYH	5264
SPTBN2	6712
HDAC6	10013
HIST3H2BB	128312
DDIT3	1649
ATP6V1B1	525
C9ORF150	NA
THEM4	117145
RBMY1J	378951
GORASP2	26003
ENTPD3	956
GRPEL1	80273
C9ORF9	NA
SMARCB1	6598
SSBP4	170463
GRIN2D	2906
NLGN1	22871
OLIG3	167826
HERPUD1	9709
MAPK13	5603
CNOT10	25904
TCTN2	79867
CT47A9	728042
HIST1H3J	8356
LMAN2	10960
FGFR1OP	11116
ZNF679	168417
NUPR1	26471
MYO7B	4648
CPEB4	80315
SH3BGRL2	83699
PRKAA1	5562
LRDD	55367
CAPN1	823
ASAP3	55616
HOPX	84525
CLN8	2055
EFCAB2	84288
AFP	174
SLC22A23	63027
RILPL1	353116
HAUS3	79441
SNAI2	6591
ZPLD1	131368
ZNF550	162972
APOO	79135
DPP3	10072
FBXO45	200933
PTGES3	10728
C17ORF37	NA
PCDHGA2	56113
FMN2	56776
HERC2P4	100289574
LOC100131691	NA
CEP290	80184
NEFH	4744
CCAR1	55749
MYL6B	140465
TSEN2	80746
TGIF2LY	90655
CDC123	8872
DTX1	1840
MSH6	2956
FLJ36000	284124
GBA2	57704
ERBB3	2065
TSSC1	7260
LOC729234	NA
MAG	4099
SLC16A4	9122
ZNF525	170958
CLIP3	25999
ZNF98	148198
ABCC1	4363
MGAT5	4249
SIN3B	23309
TECPR1	25851
PPAT	5471
TMC5	79838
SRPK1	6732
ANKRD13D	338692
MYL4	4635
C21ORF29	NA
H2AFB1	474382
CYB561D2	11068
TIPARP	25976
GP6	51206
EIF4ENIF1	56478
ACBD4	79777
AIFM3	150209
TREML4	285852
UBE2MP1	606551
RABEP1	9135
TACSTD2	4070
STXBP1	6812
PRRG4	79056
CCDC66	285331
BHLHA15	168620
C2ORF51	NA
SCRT1	83482
TNNI3	7137
RAC3	5881
HAPLN1	1404
EFCAB7	84455
HRASLS5	117245
GLB1L	79411
LGR5	8549
MT1A	4489
POLH	5429
DIRC3	729582
GRM4	2914
JMJD1C	221037
NISCH	11188
TSPY3	728137
KIAA0040	9674
FAM159A	348378
SEPN1	57190
ABCC6P2	730013
WWC3	55841
HOXA6	3203
RBM15B	29890
BCL2L12	83596
CYB5D1	124637
SLC6A2	6530
TUBA4B	80086
CDKL1	8814
SLC47A2	146802
GADL1	339896
ZNF260	339324
ATG7	10533
TRIM39	56658
HIST1H4E	8367
CCL13	6357
SAMSN1	64092
ZNF76	7629
BRE	9577
IQGAP2	10788
DCAF4	26094
MT1B	4490
TMED9	54732
CA2	760
LST1	4795
AMBP	259
GFRA3	2676
PHGDH	26227
CPOX	1371
ZMPSTE24	10269
PQBP1	10084
VPS24	51652
MNX1	3110
UCHL5	51377
SLC5A7	60482
BLK	640
CREB3L3	84699
IL7R	3575
RNF26	79102
TRIP4	9325
GABRA2	2555
KSR1	8844
NME2P1	283458
CTNNA3	29119
MLF2	8079
SLC46A3	283537
HTR1F	3355
HIST1H2BO	8348
HDAC7	9734
PCDHGB2	56103
CXORF57	NA
PPIAL4C	653598
DKFZP434L192	NA
EFCAB4A	283229
GORAB	92344
PIP4K2C	79837
PUSL1	126789
LOC100240735	100240735
MCCC2	64087
RFC2	5982
C1ORF56	NA
TMEM72	643236
ABHD13	84945
DGKD	8527
LIPC	3990
RPRD2	23248
LOC440173	440173
GDPD3	79153
C14ORF33	NA
ATF5	22809
DOK7	285489
SLITRK3	22865
ANXA2P1	303
C3ORF36	NA
PRR3	25945
SUN2	25777
RCC2	55920
SEPP1	6414
NEK6	10783
RNF43	54894
UBE2D3	7323
ZNF337	26152
CELF5	60680
TRIM22	10346
CD320	51293
GALNT13	114805
SPG7	6687
FBXO8	26269
SALL1	6299
SOX4	6659
MARK1	4139
USP5	8078
CDKN2AIP	55602
HAUS1	115106
CEMP1	752014
SMARCE1	6605
ME1	4199
CRELD1	78987
GIMAP8	155038
PRRG3	79057
CSPP1	79848
AGTR2	186
MTMR7	9108
IRAK3	11213
ERCC3	2071
PRR15L	79170
INVS	27130
C16ORF79	NA
HABP2	3026
KCNJ4	3761
C2ORF29	NA
DAB2IP	153090
PAXIP1	22976
C12ORF23	NA
EIF2B1	1967
ENOPH1	58478
HSPB11	51668
CTNND2	1501
BTG3	10950
LOC284023	284023
ACOX1	51
C22ORF25	NA
CKMT1B	1159
KPTN	11133
EHHADH	1962
KLK13	26085
RPIA	22934
ST6GALNAC6	30815
IFT172	26160
LAMB2L	22973
AQP6	363
ZNF8	7554
ECSCR	641700
SAGE1	55511
GRIK1	2897
SNAP91	9892
MCTS1	28985
LOC29034	NA
SRRM5	100170229
STK31	56164
PGA4	643847
MYADML2	255275
GEMIN6	79833
ARHGEF12	23365
SRD5A3	79644
LGI2	55203
C19ORF33	NA
RGS13	6003
HEXB	3074
PCDHB13	56123
SERPINA1	5265
C17ORF59	NA
NOTCH4	4855
PRDM9	56979
CUTA	51596
REPS2	9185
EEF1E1	9521
ACVR1C	130399
FUNDC2P2	388965
CLN5	1203
OTUD7B	56957
C1ORF125	NA
RTN4RL2	349667
DMRT3	58524
ARV1	64801
KIAA1737	85457
ACOT1	641371
PHOSPHO2	493911
C3ORF64	NA
CAPNS1	826
UTS2	10911
GRINA	2907
MOSPD1	56180
NDRG1	10397
RRN3	54700
TMEM68	137695
ZNF684	127396
LY6K	54742
MXI1	4601
C17ORF62	NA
PALM	5064
DAZAP2	9802
CSNK1E	1454
KALRN	8997
PKD1L3	342372
PICALM	8301
LDB2	9079
CYP2U1	113612
HERC5	51191
PPP2R5B	5526
TNFSF11	8600
TNFSF9	8744
PSD4	23550
LOC80054	NA
KCNJ6	3763
CDKAL1	54901
GYLTL1B	120071
HEYL	26508
BIN2	51411
TRAPPC6B	122553
SLC12A1	6557
LARP4B	23185
PARS2	25973
FAM13C	220965
THBS3	7059
HDGFL1	154150
SLITRK2	84631
SERPINB8	5271
MGMT	4255
FAM127A	8933
ABCB8	11194
LAYN	143903
PRODH2	5625
SUZ12P	440423
LOC441177	NA
GAGE13	645051
RAB34	83871
KIAA0922	23240
MYST2	11143
WDR83	84292
ZNF788	388507
ERI2	112479
GRM8	2918
OR56A3	390083
GJB4	127534
AHSA2	130872
LILRB1	10859
CPNE1	8904
SLC7A1	6541
GUCY2D	3000
PLXNB3	5365
DIRAS2	54769
STARD3	10948
TPRKB	51002
CASC5	57082
ZNF841	284371
C9ORF125	NA
PINK1	65018
NR1I2	8856
CYP7A1	1581
IFT27	11020
DTNB	1838
MEOX2	4223
HPS4	89781
LCA5	167691
FREM2	341640
FAM175A	84142
ACSBG2	81616
SENP1	29843
UTP23	84294
THUMPD3	25917
AVPR1A	552
FAM138F	641702
IL10RA	3587
TRDN	10345
PPIF	10105
GAST	2520
BAZ2A	11176
A1BG	1
C6ORF136	NA
MTMR9	66036
LOC341056	341056
LOC440925	NA
SAT2	54407
C6ORF176	NA
C10ORF41	NA
GJB6	10804
RABL5	64792
PTGIR	5739
TMEM133	83935
PER2	8864
PRKAB2	5565
ANGPTL3	27329
PACS1	55690
ASB11	140456
MLST8	64223
C2CD3	26005
PHTF2	57157
LOC643486	NA
DTD1	92675
LPAR4	2846
CKMT1A	548596
ZNF789	285989
ATP6V1C2	245973
DPYD	1806
ZNF735	730291
IPO4	79711
CT45A5	441521
C16ORF87	NA
C8ORF34	NA
LOC285954	NA
CYB5D2	124936
ATP1A4	480
LRRC20	55222
EIF2B4	8890
GLIS2	84662
TRAPPC4	51399
ATP8B2	57198
RCC1	1104
GRIN3B	116444
PBXIP1	57326
DRAP1	10589
TMEM67	91147
KCND3	3752
CLDN18	51208
AIDA	56899
ZNF83	55769
TK2	7083
SELE	6401
SULT1A1	6817
SLC25A16	8034
PKP4	8502
C5	727
GAGE2B	645037
TTC7A	57217
C1ORF168	NA
GAP43	2596
C11ORF53	NA
MARCH5	54708
IPPK	64768
SSRP1	6749
KIAA1875	340390
SLC19A2	10560
LOC154822	NA
DNAH2	146754
ITLN2	142683
FAM134A	79137
ITPR3	3710
MST1	4485
CYB561	1534
AGMAT	79814
ALAD	210
AGBL3	340351
GADD45A	1647
CCDC86	79080
ADAMTSL5	339366
C12ORF72	NA
F11	2160
SULT1A2	6799
POLD3	10714
C18ORF18	NA
OSGIN1	29948
EIF2B2	8892
GOLM1	51280
LOC100009676	NA
SLC39A5	283375
ADIPOR1	51094
ZNF354A	6940
CCNB3	85417
ABP1	26
IGFBP4	3487
SPIN4	139886
CCDC14	64770
KLHL22	84861
C6ORF142	NA
PSMB5	5693
OXT	5020
MYO16	23026
PCBD1	5092
CT47A2	728090
HEXA	3073
RCE1	9986
SOLH	6650
ZNF30	90075
C4ORF7	NA
CCT6B	10693
TMEM47	83604
PSEN2	5664
ERG	2078
CD99L2	83692
ZNF461	92283
GDF5	8200
BMP8B	656
ARHGAP19	84986
MAP3K10	4294
RASAL1	8437
TPD52L1	7164
PYY2	23615
CLEC12B	387837
FAM167A	83648
C7ORF13	NA
ZNF274	10782
ATOH8	84913
SCXB	642658
WDR91	29062
ZNF654	55279
DRG1	4733
EXOSC6	118460
C1ORF43	NA
PLK1S1	55857
ZNF385A	25946
TNR	7143
CBS	875
CATSPERB	79820
GALNT11	63917
C2ORF27A	NA
INO80E	283899
ZNF425	155054
SYNGR2	9144
LOC440356	NA
GGH	8836
ALOX15	246
CACNA1E	777
SH2D6	284948
ZNF543	125919
HABP4	22927
QKI	9444
CHCHD4	131474
XRCC4	7518
NUP85	79902
RNF183	138065
ARSI	340075
ZSWIM7	125150
ADHFE1	137872
RAB17	64284
LOC440563	NA
TBC1D10B	26000
HSD17B13	345275
WBSCR27	155368
ASH1L	55870
HAMP	57817
ANGPTL7	10218
AFAP1L1	134265
PRDM16	63976
UGT3A2	167127
ERI3	79033
AMOTL2	51421
NDUFA1	4694
ZNF610	162963
LRRC39	127495
EPN3	55040
TMEM57	55219
STAMBPL1	57559
CLC	1178
NKX2-5	1482
IP6K2	51447
LY6E	4061
TTLL7	79739
CT47A10	728036
AIRE	326
THNSL1	79896
PSORS1C1	170679
HCG27	253018
SGCG	6445
IL6	3569
CYP11B1	1584
IQCA1	79781
ZMAT2	153527
CTAGE5	4253
NRXN3	9369
OAF	220323
ALDH16A1	126133
GCNT3	9245
SH2B2	10603
ZC3H10	84872
PIK3C2G	5288
GH2	2689
ACADL	33
ALG8	79053
ZBTB10	65986
RNF146	81847
GOLGA6L9	440295
FMNL3	91010
PRAF2	11230
ARIH2	10425
HIST1H2AC	8334
THRA	7067
PLA2G12A	81579
LRRC36	55282
LIX1L	128077
TIMM17A	10440
ALDH1A3	220
BAT3	7917
SLC30A1	7779
ZNF589	51385
LATS2	26524
MAPKAPK3	7867
AQP1	358
DHX9	1660
GPR161	23432
CERCAM	51148
ZNF92	168374
ESAM	90952
MARK2	2011
FBL	2091
STK25	10494
TERF1	7013
LCN15	389812
PKDREJ	10343
DUOX2	50506
KLHL5	51088
KLHL36	79786
CLEC7A	64581
RFX2	5990
CCT8	10694
TEKT2	27285
SLC6A4	6532
UBE2Z	65264
SOX18	54345
ASRGL1	80150
FAT4	79633
ZSCAN5B	342933
ENSA	2029
CAPRIN1	4076
C1ORF170	NA
PLEKHM2	23207
POLR2J4	84820
FBXO44	93611
NCRNA00173	100287569
SLC1A3	6507
MTX2	10651
FAM179A	165186
AGR2	10551
CHST7	56548
GATAD1	57798
EIF3E	3646
C1ORF173	NA
PALB2	79728
IQSEC1	9922
PTPLAD2	401494
SLC46A1	113235
CDO1	1036
CASP7	840
LOC400804	NA
GATA4	2626
PMS2L1	5379
FPR3	2359
BANF1	8815
GPR4	2828
DCTN1	1639
CCR10	1238
TEKT1	83659
TRIM58	25893
TDRD1	56165
CAND2	23066
C21ORF7	NA
GRIN1	2902
GNPDA1	10007
GPR88	54112
PITPNM1	9600
PXMP2	5827
RECQL	5965
MFSD3	113655
ATP6V0A1	535
C3ORF70	NA
GNMT	27232
PECR	55825
TRPM3	80036
AFF4	27125
PALM3	342979
ELAVL3	1995
PCMT1	5110
SLN	6588
RBL2	5934
GGN	199720
PARVB	29780
HCFC1R1	54985
ZNF514	84874
RTN4	57142
UBB	7314
GJA3	2700
C17ORF61	NA
PEX6	5190
BOD1	91272
PDZK1	5174
PREP	5550
SYT13	57586
RBM9	23543
C1ORF220	NA
UTP6	55813
HIST1H2AG	8969
LILRB2	10288
CHPF2	54480
DICER1	23405
STRADA	92335
MTX3	345778
ITGA3	3675
KLHL21	9903
MTMR2	8898
HMGXB4	10042
KIAA1012	22878
SMARCA2	6595
C20ORF160	NA
NAB1	4664
RPL32P3	132241
ITGA5	3678
TLE4	7091
KCNH5	27133
ADAD1	132612
C2ORF48	NA
FAM193A	8603
HCN3	57657
AFAP1	60312
SNHG11	128439
UAP1L1	91373
PUS1	80324
CELA3A	10136
CDK9	1025
SNX33	257364
VPS52	6293
RPRD1A	55197
PPIL5	122769
C1ORF201	NA
ADAM6	8755
PROCA1	147011
UBL3	5412
SLIT3	6585
AP2M1	1173
H1FNT	341567
GJA1	2697
LOC116437	NA
TULP4	56995
IL17RC	84818
EREG	2069
FAM71F2	346653
ZNF101	94039
APOH	350
ATG9B	285973
ST6GALNAC2	10610
H3F3A	3020
ZNF497	162968
MRS2	57380
CEP97	79598
SOX14	8403
TFAP2A	7020
MMP9	4318
BSN	8927
PFDN2	5202
PLK5P	126520
POF1B	79983
PALM2-AKAP2	445815
CD83	9308
TUB	7275
SRRM4	84530
GUCA2A	2980
RALBP1	10928
HULC	728655
CSNK2B	1460
TAP1	6890
ACAP3	116983
PC	3872
DIS3L2	129563
TTC19	54902
MAP7	9053
GPI	2821
C19ORF53	NA
INSC	387755
FUCA1	2517
PRPH	5630
CNPY2	10330
DHX35	60625
CSN2	1447
C11ORF71	NA
COL5A3	50509
SYNGR3	9143
ZNF248	57209
GRM2	2912
SHMT1	6470
LYG2	254773
C10ORF90	NA
ULK3	25989
KIAA1217	56243
TCAP	8557
IL13RA1	3597
LOC100216001	NA
BRPF3	27154
KSR2	22866
PPIAL4G	644591
XRCC6	2547
AG2	10551
INE2	8551
LRRC57	255252
CSF3	1440
FAM110C	642273
VAC14	55697
CDH18	1016
RNASE1	6035
PLCXD1	55344
RALA	5898
SMARCD3	6604
ATG2B	55102
TRIM66	9866
C1ORF131	NA
KRTAP5-1	3846
TGM4	7047
HRK	8739
TMEM53	79639
ZNF821	55565
SIGLEC10	89790
TECTA	7007
CRHR2	1395
WDR90	197335
PDK1	5163
ALCAM	214
CNIH2	254263
LOC100131434	NA
GIMAP4	55303
TYSND1	219743
THSD1P1	374500
OPN4	94233
SR140	23350
WDR70	55100
PPP2R5A	5525
CR1L	1379
RUNDC3B	154661
DGAT2	84649
TREM2	54209
HIP1R	9026
KCNJ10	3766
TACR1	6869
FAM99A	387742
FLRT2	23768
RCBTB1	55213
SLC29A1	2030
ELL2	22936
ITPK1	3705
TTC23L	153657
NR1H4	9971
CASP12	100506742
PRSS53	339105
RGS22	26166
ST6GALNAC5	81849
KIAA1984	84960
MSR1	4481
TRIM24	8805
LOC284551	NA
TMEM168	64418
USP1	7398
XKRX	402415
SMURF1	57154
INPP4B	8821
PA2G4P4	647033
ADRA1D	146
NPTN	27020
LEAP2	116842
TM4SF19	116211
RIMS2	9699
LOC256880	256880
CDC42SE1	56882
PAH	5053
USP3	9960
GTPBP3	84705
LRFN1	57622
LILRA4	23547
GALNT4	8693
FER	2241
TRAF6	7189
NUDT14	256281
HIST1H3G	8355
CCDC19	25790
LAP3	7852
CNNM4	26504
CMBL	134147
MSH4	4438
EMCN	51705
YDJC	150223
CAMP	820
ZNF541	84215
STAC2	342667
USP6NL	9712
ACOT9	23597
C1QA	712
PTS	5805
PEBP1	5037
FOXN4	121643
AKAP3	10566
SFRS6	6431
PCDHB6	56130
ABHD15	116236
MFRP	83552
MT1L	4500
SIGLEC14	100049587
SLCO1B1	10599
KDM3B	51780
MNDA	4332
LOC145783	145783
DENR	8562
NENF	29937
C17ORF95	NA
ENOSF1	55556
KIAA1530	57654
FXYD2	486
DHX16	8449
OSTBETA	123264
DACT1	51339
HADH	3030
PLAC4	191585
THYN1	29087
NLRP3	114548
MAFF	23764
KRT85	3891
DPCR1	135656
CD300C	10871
KIAA0895L	653319
TNFSF13	8741
C20ORF199	NA
SGSM3	27352
PTPDC1	138639
ZNF346	23567
SPRR2A	6700
NUP43	348995
ZNF556	80032
NXNL1	115861
LOC388428	NA
MURC	347273
FOXF1	2294
SKIV2L	6499
PIPOX	51268
PNLIP	5406
FBXO40	51725
PAPSS2	9060
VPS54	51542
C10ORF57	NA
AKT1S1	84335
PON1	5444
CRTC1	23373
MDGA2	161357
SCAMP5	192683
SLC43A2	124935
HIC2	23119
EMILIN1	11117
EXOSC9	5393
PDE6A	5145
RSPH10B2	728194
PCOTH	542767
CLPTM1	1209
ST18	9705
C20ORF191	NA
LMO1	4004
RHOQ	23433
ITGB5	3693
CCL3L1	6349
DUSP7	1849
LENEP	55891
TBC1D20	128637
TPRG1L	127262
FDX1L	112812
SLC25A14	9016
SUSD2	56241
PPAP2A	8611
LONP2	83752
VPS8	23355
DNAL4	10126
FAM113A	64773
CACNB1	782
CXORF61	NA
EDA2R	60401
PREX2	80243
EMR3	84658
OPA3	80207
SLC2A1	6513
ZNF434	54925
SCRN1	9805
LIX1	167410
ZBED4	9889
OR12D2	26529
GPT2	84706
GDF6	392255
GUK1	2987
MUTYH	4595
C7ORF50	NA
HBA2	3040
NSMAF	8439
TPK1	27010
EMID1	129080
ERCC2	2068
AKT1	207
SCN7A	6332
ATP1B3	483
HNRNPUL1	11100
CDK5RAP3	80279
UTP18	51096
GYS1	2997
CCDC154	645811
RP9P	441212
ZNF232	7775
PDE6B	5158
SHB	6461
SLC20A1	6574
OTUD4	54726
C20ORF111	NA
TOMM34	10953
SSC5D	284297
ATP2A1	487
FLT1	2321
MUC5B	727897
HES1	3280
CNTNAP3	79937
CHSY3	337876
DPM2	8818
PDE6G	5148
FBXO28	23219
USHBP1	83878
HKDC1	80201
ABCF1	23
CD160	11126
ENPEP	2028
LOC283867	NA
METTL2B	55798
ILK	3611
FA2H	79152
COPZ1	22818
ATG5	9474
SCML4	256380
SART1	9092
PNMA2	10687
MDN1	23195
PCDHA2	56146
STAG3L1	54441
RRAGD	58528
SMOC1	64093
SULT2A1	6822
BCAM	587
SPEF1	25876
HSP90AA1	3320
HIBADH	11112
FCER1G	2207
UQCRB	7381
GABARAPL3	23766
NRBP1	29959
ARHGEF3	50650
ROR1	4919
KRT6C	3853
CX3CR1	1524
RORA	6095
PRMT10	90826
ZNF436	80818
GGT8P	645367
PGBD5	79605
TPH1	7166
CILP	8483
C17ORF28	NA
RAET1K	646024
TAB1	10454
E2F3	1871
ARL17A	51326
EOMES	8320
TSPY1	7258
ZCCHC17	51538
INTS6	26512
ATN1	1822
VN1R1	57191
MXRA8	54587
CD82	3732
ABHD2	11057
ZNF238	10472
KLF3	51274
NDUFAF2	91942
KCNC2	3747
HAS3	3038
ZNF285	26974
DDA1	79016
GABRB1	2560
TAF11	6882
RPP21	79897
CDC20B	166979
CMTM2	146225
MVD	4597
ATOX1	475
FOXC2	2303
NDE1	54820
FRMPD1	22844
MAST1	22983
LOC646982	NA
SH2B1	25970
GSTCD	79807
LZTFL1	54585
ZDBF2	57683
ANXA11	311
CDH26	60437
STAU2	27067
PEX11B	8799
SLC35F3	148641
RFWD3	55159
NIPAL3	57185
HERC3	8916
SPATC1	375686
HOXC13	3229
TYK2	7297
C14ORF106	NA
MSMP	692094
CFB	629
SND1	27044
NTSR2	23620
C11ORF49	NA
WDSUB1	151525
ASPN	54829
NRD1	4898
C17ORF100	NA
LOC100129637	NA
FAM111A	63901
LHX9	56956
SOX6	55553
CEPT1	10390
ATP6V0B	533
EFR3B	22979
MTTP	4547
BAHCC1	57597
ZFC3H1	196441
ARAP2	116984
LOC285419	NA
KLHDC8A	55220
ZNF432	9668
ANAPC1	64682
FAM182B	728882
CFHR3	10878
ALDH5A1	7915
DAPK1	1612
SEC13	6396
EDA	1896
LOC100128822	NA
HDC	3067
RP1	6101
NTN4	8079
CROCCL2	114819
PAPSS1	9061
TRMT12	55039
SUSD4	55061
LRP10	4038
LOC731789	NA
HSPB2	3316
ALPL	249
NIPSNAP3A	25934
ZBED5	58486
MYO5A	4644
ESRP2	80004
OR8A1	390275
AMDHD2	51005
S1PR1	1901
C7ORF63	NA
GRM5	2915
CES3	23491
OR5H6	79295
HTR1B	3351
NIPAL2	79815
NFKBIA	4792
C11ORF1	NA
C15ORF61	NA
HINT3	135114
KRT16	3868
FAM58A	92002
PDE3A	5139
CYP27A1	1593
VEPH1	79674
BCL3	602
FAM167B	84734
ZBTB17	7709
WDR38	401551
CORO6	84940
DCTD	1635
DPYSL5	56896
FFAR3	2865
ROBO2	6092
NR0B2	8431
RASSF1	11186
SLC35A4	113829
SH2D3C	10044
NAP1L5	266812
RENBP	5973
SNORA39	677821
ST6GAL1	6480
EPHA6	285220
SNTG1	54212
DEGS1	8560
TIGD2	166815
CLYBL	171425
MYCNOS	10408
CIDECP	152302
C2ORF47	NA
GPSM3	63940
FGL1	2267
RBM41	55285
ANKRD54	129138
APH1A	51107
LOC647121	NA
TECRL	253017
TRMU	55687
PRUNE2	158471
KLRB1	3820
EYA2	2139
IQCB1	9657
THADA	63892
SIRT5	23408
HNRNPA1	3178
TMEM25	84866
DLG2	1740
GEMIN7	79760
GFOD1	54438
C13ORF36	NA
GPR115	221393
PLA2G5	5322
SOCS5	9655
CEACAM4	1089
DPAGT1	1798
ATMIN	23300
URB1	9875
PCDHB14	56122
RNF144A	9781
ZNF221	7638
C21ORF90	NA
C8ORF80	NA
INSRR	3645
SNRPA1	6627
MAGEA4	4103
SHROOM4	57477
PNPLA8	50640
ZMAT5	55954
PRDXDD1P	344405
C9ORF45	NA
LOC100170939	NA
SLITRK4	139065
LIPJ	142910
LOC400794	400794
KPNB1	3837
SLC16A6	9120
VPS39	23339
SUOX	6821
KRT6A	3853
OSBP	5007
SLC29A4	222962
DDX27	55661
LCNL1	401562
GLRX2	51022
TPTE2P3	220115
FAM38A	9780
GMCL1L	64396
ADCY2	108
EML2	24139
GRIN2C	2905
PDDC1	347862
NPM3	10360
ZNF77	58492
NCBP2	22916
C9ORF4	NA
ALKBH4	54784
PPP3CA	5530
SSB	6741
F2	2147
C1ORF107	NA
PPBP	5473
LAIR2	3904
KRTAP5-6	440023
SMAD1	2617
LOC93432	93432
HBEGF	1839
LOC650368	NA
MGC2752	NA
CALML6	163688
ECH1	1891
ZNF738	148203
FAM53C	51307
ZBED2	79413
ATP2B4	493
HTATIP2	10553
MAML1	9794
ATP6V0A4	50617
ZC3H12A	80149
WDR85	92715
MED19	219541
PRMT1	3276
RABGGTB	5876
ZNF24	7572
ITGB1	3688
BZW1	9689
CT47A1	728096
SRPRB	58477
PCBP3	54039
GRAMD3	65983
LPCAT2	54947
GOLGA8C	729786
MGP	4256
RMND5B	64777
PON2	5445
HSD17B2	3294
TMC8	147138
GPR77	27202
MYOM3	127294
VSX1	30813
EIF3CL	8663
BUD31	8896
ARHGEF9	23229
OTOP3	347741
SLC35B1	10237
MID2	11043
RRP7B	91695
SEC23A	10484
TRPA1	8989
SLAIN1	122060
FSD1L	83856
BSND	7809
TALDO1	6888
CPA1	1357
NFATC3	4775
BMI1	648
VMAC	400673
GM2A	2760
TH	7054
PCIF1	63935
FGF20	26281
IKBIP	121457
MAPK15	225689
C14ORF169	NA
KAAG1	353219
KIAA1267	284058
LRRC3	81543
HSD17B1	3292
PRSS16	10279
BTN2A2	10385
KCNG3	170850
PPP2R2D	55844
RASSF4	54453
IL1R2	7850
RAD23B	5887
GGA1	26088
CCDC85C	317762
COLEC11	78989
RUNDC2A	92017
SPNS3	201305
POLG2	11232
ZNF2	7549
DYRK2	8445
TFG	10342
C5ORF36	NA
MRM1	79922
CLU	1191
NAP1L1	4673
CYP11B2	1585
FAM125A	93343
SPAG6	9576
HECW1	23072
S100A11	6282
LOC100126784	100126784
DBP	1628
TUBB	7280
PTGDR	5729
LOC442454	NA
CRLF2	64109
REG4	83998
GNB4	59345
SELL	6402
ARVCF	421
FLRT1	23769
MYCBPAP	84073
TRIM31	11074
TPM1	7168
CCNH	902
EIF3K	27335
MAGEB10	139422
RBM45	129831
C7ORF28A	NA
RARRES1	5918
BRWD1	54014
ADCY4	196883
ZNF727	442319
NHLRC2	374354
NDUFS6	4726
DENND5A	23258
LOC100130148	NA
RNF144B	255488
ZNF785	146540
USP44	84101
RXRB	6257
ULBP1	80329
BTNL9	153579
BCR	613
MYC	4609
REM1	28954
VPS35	55737
IL34	146433
OPRK1	4986
RNF20	56254
NFIA	4774
TBRG4	9238
YWHAB	7529
CAPG	822
LRRC59	55379
ANG	283
GPR89A	653519
DALRD3	55152
CDADC1	81602
PDIA6	10130
FAM163A	148753
DOC2A	8448
GAD2	2572
ALG13	79868
IDH3G	3421
MRE11A	4361
JAGN1	84522
SLC17A5	26503
OGT	8473
AURKAPS1	6791
DPH1	1801
SPSB4	92369
B3GNT5	84002
KCNH1	3756
TRMT2B	79979
NAT6	3373
APBB3	10307
PGBD1	84547
CXORF21	NA
LNX2	222484
TFAP4	7023
CAMK2D	817
NPM2	10361
LRRC37A	9884
CCDC41	51134
PPARGC1A	10891
SLC9A3R1	9368
LRRC52	440699
FAM65B	9750
MOBKL2B	79817
UIMC1	51720
C8ORFK29	340393
ZSCAN12P1	221584
TNIP2	79155
SUMO2	6613
MS4A4A	51338
ZBTB43	23099
TUSC2	11334
CHRNB4	1143
LOC220729	220729
CLCNKB	1188
SESN1	27244
ELF1	1997
QPCTL	54814
TDRG1	732253
BYSL	705
FABP1	2168
BEGAIN	57596
FXYD6	53826
PLA2G16	11145
HIST1H2BH	8345
PCYT1B	9468
PRSS21	10942
CHI3L1	1116
PRPF6	24148
HEPACAM2	253012
RBP5	1381
ENPP1	5167
SLC8A2	6543
EPAS1	2034
RHOA	387
C7ORF4	NA
DNAJB2	3300
TMEM80	283232
AOX1	316
HNRNPU	3192
SLC22A17	51310
UBE2U	148581
LUC7L3	51747
FAM135B	51059
FUNDC1	139341
C6ORF62	NA
TTPA	7274
C1ORF105	NA
C9ORF152	NA
PSMC2	5701
JTB	10899
TH1L	51497
DNAH8	1769
CLEC10A	10462
GTF3C3	9330
SLC5A4	6527
ZNF365	22891
NEK7	140609
WBSCR26	171022
ADAMTS20	80070
SRMS	6725
ZNF414	84330
STRA8	346673
PEX2	5828
ZMYND19	116225
TTC9C	283237
ABCG4	64137
NUS1	116150
LRFN3	79414
VPS25	84313
C7ORF36	NA
ECE2	9718
GALR3	8484
KRT6B	3854
ZNF579	163033
NSL1	25936
SLC35E2	9906
ANKRD46	157567
CUZD1	50624
HMGCS2	3158
EVPL	2125
ANO4	121601
TTC1	7265
ZNF250	58500
WBSCR17	64409
ARF1	375
PRRC1	133619
TNNC2	7125
CD86	942
FAM127B	26071
BTBD19	149478
CT45A1	541466
GABRR1	2569
C6ORF114	NA
CNTD2	79935
XG	7499
PGGT1B	5229
HTRA3	726
C15ORF52	NA
MPDZ	8777
DCTN4	51164
GJA9	57369
SPSB1	80176
EGLN2	112398
CAMK2A	815
B3GALT2	8707
CCDC130	81576
SLC38A9	153129
CARM1	10498
