regulator	target	category	evidence	source	regulator.association.disease	target.association.disease	is_regulator_in_disease	is_target_in_disease	target.reg	regulator.reg
CEBPB	IL1B	tf-gene	Experimental	Transfac	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia	Alzheimer Disease, Inflammation, Pneumonia, Pulmonary Fibrosis, Myocardial Infarction, Seizures, Stomach Neoplasms, Brain Injuries, Arthritis, Experimental, Diabetes Mellitus, Experimental, Drug-Induced Liver Injury, Fever, Hyperalgesia, Mucositis, Pleurisy, Arthritis, Rheumatoid, Multiple Sclerosis, Schizophrenia, Gastritis, Atrophic, Colitis, Ulcerative, Adenocarcinoma, Dermatomyositis, Stroke, Lung Neoplasms, Abortion, Spontaneous, Hypoglycemia, Stomach Ulcer, Dermatitis, Atopic, Anthracosis, Hypersensitivity, Osteoporosis, Postmenopausal, Bronchopulmonary Dysplasia, Muscular Diseases, Glioblastoma, Peptic Ulcer, Skin Diseases, Glomerulonephritis, Heart Failure, Myocardial Ischemia, Polymyositis, Urticaria, Breast Neoplasms, Cardiomyopathies, Colonic Neoplasms, Hemolytic-Uremic Syndrome, Leishmaniasis, Visceral, Arsenic Poisoning, Brain Ischemia, Burns, Calcinosis, Cardiomegaly, Entamoebiasis, Heart Valve Diseases, HIV Wasting Syndrome, Hyperemia, Hypotension, Kearns-Sayre Syndrome, Learning Disorders, Leishmaniasis, Cutaneous, Lethargy, Leukocytosis, Liver Cirrhosis, Experimental, Lymphopenia, Manganese Poisoning, MELAS Syndrome, Memory Disorders, MERRF Syndrome, Mitochondrial Myopathies, Necrosis, Neutropenia, Ophthalmoplegia, Chronic Progressive External, Optic Atrophy, Hereditary, Leber, Radiation Injuries, Experimental, Reperfusion Injury, Sleep Disorders	TRUE	FALSE	1	1
CEBPB	TOP1	tf-gene	Experimental	Transfac	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia	Neoplasms, Drug Toxicity	TRUE	FALSE	1	1
CEBPB	FGFR2	tf-gene	Experimental	PMID20584335	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia	Craniofacial Dysostosis, Cutis Gyrata Syndrome of Beare And Stevenson, Jackson-Weiss syndrome, antley-bixler syndrome, Lacrimoauriculodentodigital syndrome, Scaphocephaly, Maxillary Retrusion, And Mental Retardation, apert syndrome, PFEIFFER SYNDROME, Craniosynostoses, Breast Neoplasms, Acrocephalosyndactylia, Stomach Neoplasms, Liver Cirrhosis, Cleft Palate, Craniofacial Abnormalities, Intellectual Disability, BENT BONE DYSPLASIA SYNDROME, Abnormalities, Multiple, Ankylosis, Antley-Bixler Syndrome Phenotype, Cleft Lip, Hamartoma Syndrome, Multiple, Limb Deformities, Congenital, Lung Neoplasms, Motor Skills Disorders, Pfeiffer type acrocephalosyndactyly, Plagiocephaly, Nonsynostotic, Skin Abnormalities, Spinal Dysraphism, Tooth Abnormalities	TRUE	FALSE	1	1
CEBPB	F7	tf-gene	Experimental	PMID20584335	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia	Factor VII Deficiency, Hemorrhagic Disorders, Cerebral Hemorrhage, Hemorrhage, Thromboembolism, Disseminated Intravascular Coagulation, Disease Models, Animal, Hematoma, Subdural, Acute, Hematuria, Intracranial Hemorrhages, Intracranial Hemorrhage, Traumatic, Postoperative Complications, Venous Thrombosis	TRUE	FALSE	1	1
CEBPB	TNFRSF10B	tf-gene	Experimental	PMID20584335	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia	Carcinoma, squamous cell of head and neck, Liver Neoplasms, Experimental, Pancreatic Neoplasms	TRUE	FALSE	1	1
CEBPB	SOX6	tf-gene	Experimental	Transfac	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia		TRUE	FALSE	1	1
CEBPB	CCL5	tf-gene	Experimental	Transfac	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia	Hyperoxaluria, Dermatitis, Atopic, Pulmonary Fibrosis, Glomerulonephritis, Hepatitis, Alcoholic, Hepatitis, Autoimmune, Liver Cirrhosis, Biliary, Peripheral Nervous System Diseases	TRUE	FALSE	1	1
CEBPB	SFTPD	tf-gene	Experimental	Transfac	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia	Lung Neoplasms	TRUE	FALSE	1	1
CEBPB	HSD17B8	tf-gene	Experimental	PMID20584335	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia		TRUE	FALSE	1	1
CEBPB	CRP	tf-gene	Experimental	Transfac	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia	Inflammation, Arthritis, Rheumatoid, Hypertension, Myocardial Ischemia, Cardiovascular Diseases, Atherosclerosis, Lupus Erythematosus, Systemic, Metabolic Syndrome X, Crohn Disease, Infection, Acute Coronary Syndrome, Heart Diseases, Carcinoma, Hepatocellular, Metabolic Diseases, Lung Neoplasms, Thrombosis, Heart Failure, Periodontitis, Diabetes Mellitus, Type 1, Malaria, Psoriasis, Anxiety Disorders, Diabetic Retinopathy, Meningitis, Myocarditis, Arthritis, Experimental, Hyperparathyroidism, Secondary, Hypertriglyceridemia, Leishmaniasis, Leishmaniasis, Visceral, Nephritis, Interstitial, Pasteurellaceae Infections, Substance Withdrawal Syndrome	TRUE	TRUE	1	1
CEBPB	CYP27B1	tf-gene	Experimental	PMID20584335	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia	Vitamin D Hydroxylation-Deficient Rickets, Type 1A, Rickets, Hypercalcemia, Polymyositis	TRUE	FALSE	1	1
CEBPB	SERPINE1	tf-gene	Experimental	Transfac	Carcinoma, Hepatocellular, Pulmonary Fibrosis, Brain Injuries, Brain Ischemia	Diabetic Nephropathies, Pre-Eclampsia, Thrombosis, Atherosclerosis, Kidney Failure, Chronic, Stomach Neoplasms, Fatty Liver, Prostatic Neoplasms, Liver Neoplasms, Autistic Disorder, Behcet Syndrome, Glomerulosclerosis, Focal Segmental, Nephrotic Syndrome, Cholestasis, Diabetes Mellitus, Experimental, Nervous System Diseases, Plasminogen Activator Inhibitor-1 Deficiency	TRUE	FALSE	1	1
CEBPD	IL6	tf-gene	Experimental	Transfac	Leukemia, Myeloid, Acute, Carcinoma, Hepatocellular, Myocardial Ischemia	Diabetes Mellitus, Type 2, Heart Failure, Diabetes Mellitus, Experimental, Reperfusion Injury, Shock, Hemorrhagic, Multiple Myeloma, Arthritis, Rheumatoid, Obesity, Myocardial Infarction, Atherosclerosis, Inflammation, Prostatic Neoplasms, Stroke, Breast Neoplasms, Neoplasm Metastasis, Lupus Erythematosus, Systemic, Metabolic Syndrome X, Arthritis, Juvenile Rheumatoid, Crohn Disease, Sarcoma, Kaposi, Carcinoma, Hepatocellular, Psoriasis, Parkinson Disease, Cachexia, Obstetric Labor, Premature, Abortion, Spontaneous, Pulmonary Fibrosis, Autoimmune Diseases, Schizophrenia, Colitis, Osteoporosis, Osteoporosis, Postmenopausal, Wounds and Injuries, Leukemia, Lymphocytic, Chronic, B-Cell, Giant Lymph Node Hyperplasia, Pneumonia, Inflammatory Bowel Diseases, Ovarian Neoplasms, Cholangiocarcinoma, Myocardial Ischemia, Ischemia, Depressive Disorder, Neurodegenerative Diseases, Dermatitis, Atopic, Intracranial Arteriovenous Malformations, Glomerulonephritis, Brain Injuries, Carcinoma, Basal Cell, Liver Cirrhosis, Hypercalcemia, Seizures, Arthritis, Experimental, Autistic Disorder, Cardiomyopathies, Headache, Hemolytic-Uremic Syndrome, Liver Cirrhosis, Alcoholic, Amnesia, Brain Ischemia, Peripheral Nervous System Diseases, Acute Kidney Injury, Albuminuria, Berylliosis, Burns, Cholestasis, Drug-Induced Liver Injury, Edema, Entamoebiasis, Fever, Hepatitis, Autoimmune, Hernia, Diaphragmatic, HIV Wasting Syndrome, Hyperalgesia, Hyperoxaluria, Hyperparathyroidism, Secondary, Hypersensitivity, Hypoalbuminemia, Hypotension, Infarction, Middle Cerebral Artery, Leishmaniasis, Leishmaniasis, Visceral, Lichenoid Eruptions, Lung Injury, Meningitis, Aseptic, Mitochondrial Myopathies, Necrosis, Pleurisy, Polymyositis, Pregnancy Complications, Cardiovascular, Respiratory Hypersensitivity, Ventricular Dysfunction, Left	TRUE	TRUE	1	1
CEBPD	CFTR	tf-gene	Experimental	Transfac	Leukemia, Myeloid, Acute, Carcinoma, Hepatocellular, Myocardial Ischemia	Cystic Fibrosis, Congenital bilateral aplasia of vas deferens, Pancreatitis, Pancreatitis, Chronic, Infertility, Male, Azoospermia, Sinusitis, Hereditary pancreatitis, Bronchiectasis With Or Without Elevated Sweat Chloride 1, Hernia, Diaphragmatic, Rhinitis, Substance-Related Disorders	TRUE	FALSE	1	1
CEBPD	ALOX5AP	tf-gene	Experimental	Transfac	Leukemia, Myeloid, Acute, Carcinoma, Hepatocellular, Myocardial Ischemia	Atherosclerosis, Cerebral Infarction, Liver Diseases, Neurotoxicity Syndromes, Proteinuria	TRUE	FALSE	1	1
CEBPD	SERPINE1	tf-gene	Experimental	Transfac	Leukemia, Myeloid, Acute, Carcinoma, Hepatocellular, Myocardial Ischemia	Diabetic Nephropathies, Pre-Eclampsia, Thrombosis, Atherosclerosis, Kidney Failure, Chronic, Stomach Neoplasms, Fatty Liver, Prostatic Neoplasms, Liver Neoplasms, Autistic Disorder, Behcet Syndrome, Glomerulosclerosis, Focal Segmental, Nephrotic Syndrome, Cholestasis, Diabetes Mellitus, Experimental, Nervous System Diseases, Plasminogen Activator Inhibitor-1 Deficiency	TRUE	FALSE	1	1
CEBPD	CCL5	tf-gene	Experimental	Transfac	Leukemia, Myeloid, Acute, Carcinoma, Hepatocellular, Myocardial Ischemia	Hyperoxaluria, Dermatitis, Atopic, Pulmonary Fibrosis, Glomerulonephritis, Hepatitis, Alcoholic, Hepatitis, Autoimmune, Liver Cirrhosis, Biliary, Peripheral Nervous System Diseases	TRUE	FALSE	1	1
CNBP	MYC	tf-gene	Experimental	Transfac	Dystrophia myotonica 2	Burkitt Lymphoma, Carcinoma, Hepatocellular, Colonic Neoplasms, Neoplasms, Prostatic Neoplasms, Medulloblastoma, Liver Neoplasms, Neuroblastoma, Glioblastoma, Ovarian Neoplasms, Hemangiosarcoma, Neuroectodermal Tumors, Lung Neoplasms, Myelodysplastic Syndromes, Stomach Neoplasms, Cardiomyopathy, Hypertrophic, Cell Transformation, Neoplastic, Hypertrophy, Left Ventricular, Liver Neoplasms, Experimental	FALSE	TRUE	1	1
CREM	FOS	tf-gene	Experimental	Transfac	Chloracne, Dermatitis, Allergic Contact, Hypertrophy, Myocardial Infarction	Hypertension, Reperfusion Injury, Carcinoma, Hepatocellular, Breast Neoplasms, Endometriosis, Seizures, Amphetamine-Related Disorders, Amyotrophic lateral sclerosis 1, Anxiety Disorders, Brain Injuries, Cocaine-Related Disorders, Epilepsy, Fibrous Dysplasia of Bone, Hemorrhage, Hyperkinesis, Infarction, Middle Cerebral Artery, Lung Neoplasms, Nervous System Diseases, Neurotoxicity Syndromes, Status Epilepticus, Substance Withdrawal Syndrome	FALSE	TRUE	1	1
CREM	CCND1	tf-gene	Experimental	Transfac	Chloracne, Dermatitis, Allergic Contact, Hypertrophy, Myocardial Infarction	Colorectal Neoplasms, Prostatic Neoplasms, Carcinoma, Transitional Cell, Mammary Neoplasms, Experimental, Carcinoma, Breast Neoplasms, Multiple Myeloma, Carcinoma, Hepatocellular, Stomach Neoplasms, Leukemia, Lymphocytic, Chronic, B-Cell, Esophageal Neoplasms, Lung Neoplasms, Leukemia, Hyperplasia, Hyperparathyroidism, Carcinoma, Adenoid Cystic, von Hippel-Lindau Disease, Precancerous Conditions, Colonic Neoplasms, Brain Neoplasms, Kidney Neoplasms, Papilloma, Intestinal Polyps, Cecal Neoplasms, Cell Transformation, Neoplastic, Hemangiosarcoma, Mammary Neoplasms, Animal, Myocardial Ischemia, Neoplasms, Experimental, Salivary Gland Neoplasms, Urologic Neoplasms	FALSE	TRUE	1	1
CRTC1	IL8	tf-gene	Experimental	Transfac		Inflammation, Breast Neoplasms, Prostatic Neoplasms, Pulmonary Disease, Chronic Obstructive, Carcinoma, Squamous Cell, Colitis, Ulcerative, Stomach Neoplasms, Colorectal Neoplasms, Pancreatic Neoplasms, Pneumonia, Adenocarcinoma, Carcinoma, Hepatocellular, Glioblastoma, Behcet Syndrome, Urinary Bladder Neoplasms, Gastroesophageal Reflux, Carcinoma, Non-Small-Cell Lung, Cachexia, Esophagitis, Peptic, Liver Cirrhosis, Glomerulonephritis, Ovarian Neoplasms, Angina, Unstable, Barrett Esophagus, Fatty Liver, Leishmaniasis, Cutaneous, Pulmonary Fibrosis, Cell Transformation, Neoplastic, Cholestasis, Down Syndrome, Edema, Endometrial Neoplasms, Fever, Hyperalgesia, Hypersensitivity, Hypertension, Pulmonary, Lichenoid Eruptions, Neuralgia, Postherpetic, Pain, Intractable, Pemphigoid, Bullous, Reperfusion Injury	FALSE	TRUE	1	1
CRTC2	IL8	tf-gene	Experimental	Transfac		Inflammation, Breast Neoplasms, Prostatic Neoplasms, Pulmonary Disease, Chronic Obstructive, Carcinoma, Squamous Cell, Colitis, Ulcerative, Stomach Neoplasms, Colorectal Neoplasms, Pancreatic Neoplasms, Pneumonia, Adenocarcinoma, Carcinoma, Hepatocellular, Glioblastoma, Behcet Syndrome, Urinary Bladder Neoplasms, Gastroesophageal Reflux, Carcinoma, Non-Small-Cell Lung, Cachexia, Esophagitis, Peptic, Liver Cirrhosis, Glomerulonephritis, Ovarian Neoplasms, Angina, Unstable, Barrett Esophagus, Fatty Liver, Leishmaniasis, Cutaneous, Pulmonary Fibrosis, Cell Transformation, Neoplastic, Cholestasis, Down Syndrome, Edema, Endometrial Neoplasms, Fever, Hyperalgesia, Hypersensitivity, Hypertension, Pulmonary, Lichenoid Eruptions, Neuralgia, Postherpetic, Pain, Intractable, Pemphigoid, Bullous, Reperfusion Injury	FALSE	TRUE	1	1
E2F1	DIRAS3	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular		TRUE	FALSE	1	1
E2F1	GADD45B	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular	Arsenic Poisoning, Skin Diseases	TRUE	FALSE	1	1
E2F1	TP73	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular	Rhabdomyosarcoma, Alveolar	TRUE	FALSE	1	1
E2F1	hsa-let-7b	tf-mirna	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular	Colonic Neoplasms, Heart Failure, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Neoplasms, Neoplasms, Neoplasms, Ovarian Neoplasms, Neoplasms, Digestive System Neoplasms, Head and Neck Neoplasms, Neoplasms, Sarcoma, Kaposi, Lung Neoplasms, Melanoma, Pancreatic Neoplasms, Pituitary Neoplasms, Lymphoma, Primary Effusion, Adrenocortical Carcinoma, Neurodegenerative Diseases, Neoplasms, Carcinoma, Hepatocellular, Mouth Neoplasms, Neoplasms, Retinoblastoma, Asthma, Carcinoma, Hepatocellular, Leukemia, Myeloid, Acute, Mouth Neoplasms, Ovarian Neoplasms, Hypertrophy, Carcinoma, Renal Cell, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Pre-Eclampsia, Myelodysplastic Syndromes, Nasopharyngeal Neoplasms, Liposarcoma, Pancreatic Neoplasms, Carcinoma, Non-Small-Cell Lung, Inflammation, Colorectal Neoplasms, Endometrial Neoplasms, Pancreatic Neoplasms, Breast Neoplasms, Lung Neoplasms, Endometriosis, Cataract, Breast Neoplasms, Hepatitis C, Breast Neoplasms, Liver Neoplasms, Prostatic Neoplasms, Breast Neoplasms, Esophageal Neoplasms, Sarcoma, Ewing, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Carcinoma, Hepatocellular, Carcinoma, Non-Small-Cell Lung, Carcinoma, Non-Small-Cell Lung, Melanoma	TRUE	TRUE	0	1
E2F1	CCNA2	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular	Peripheral Nervous System Diseases	TRUE	FALSE	1	1
E2F1	TERT	tf-gene	Experimental	Transfac	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular	Lung Neoplasms, Carcinoma, Hepatocellular, Breast Neoplasms, Glioma, Dyskeratosis Congenita, Prostatic Neoplasms, Idiopathic Pulmonary Fibrosis, Urinary Bladder Neoplasms, Anemia, Aplastic, Carcinoma, Non-Small-Cell Lung, Melanoma, Cri-du-Chat Syndrome, Ovarian Neoplasms, Uterine Cervical Neoplasms, Dyskeratosis Congenita, Autosomal Dominant, Leukemia, Myelogenous, Chronic, BCR-ABL Positive, Hoyeraal Hreidarsson syndrome, DYSKERATOSIS CONGENITA, AUTOSOMAL DOMINANT, 2, Carcinoma, Basal Cell, Coronary Artery Disease, Disease Progression, Kidney Diseases, Reperfusion Injury	TRUE	TRUE	1	1
E2F1	PBK	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular	Polycystic Ovary Syndrome	TRUE	FALSE	1	1
E2F1	DHFR	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular	Osteosarcoma, Folic Acid Deficiency, Autistic Disorder, Neoplasm Metastasis, Megaloblastic Anemia due to Dihydrofolate Reductase Deficiency, Anemia, Megaloblastic, Colorectal Neoplasms, Nervous System Diseases, Abortion, Spontaneous, Drug Toxicity, Infertility, Female, Metabolism, Inborn Errors, Pancytopenia	TRUE	FALSE	1	1
E2F1	CDC25A	tf-gene	Experimental	Transfac	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular		TRUE	FALSE	1	1
E2F1	E2F2	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular		TRUE	FALSE	1	1
E2F1	CDC6	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular	Meier-Gorlin syndrome, MEIER-GORLIN SYNDROME 5, Peripheral Nervous System Diseases, Polycystic Ovary Syndrome	TRUE	FALSE	1	1
E2F1	RBL1	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular		TRUE	FALSE	1	1
E2F1	CYC1	tf-gene	Experimental	Transfac	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular		TRUE	FALSE	1	1
E2F1	ORC1L	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular		TRUE	FALSE	1	1
E2F1	ABCC10	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular		TRUE	FALSE	1	1
E2F1	PTPRO	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular	Liver Neoplasms, Melanoma	TRUE	FALSE	1	1
E2F1	CCND1	tf-gene	Experimental	Transfac	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular	Colorectal Neoplasms, Prostatic Neoplasms, Carcinoma, Transitional Cell, Mammary Neoplasms, Experimental, Carcinoma, Breast Neoplasms, Multiple Myeloma, Carcinoma, Hepatocellular, Stomach Neoplasms, Leukemia, Lymphocytic, Chronic, B-Cell, Esophageal Neoplasms, Lung Neoplasms, Leukemia, Hyperplasia, Hyperparathyroidism, Carcinoma, Adenoid Cystic, von Hippel-Lindau Disease, Precancerous Conditions, Colonic Neoplasms, Brain Neoplasms, Kidney Neoplasms, Papilloma, Intestinal Polyps, Cecal Neoplasms, Cell Transformation, Neoplastic, Hemangiosarcoma, Mammary Neoplasms, Animal, Myocardial Ischemia, Neoplasms, Experimental, Salivary Gland Neoplasms, Urologic Neoplasms	TRUE	TRUE	1	1
E2F1	TNFSF11	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular	Osteopetrosis, mild autosomal recessive form, Osteoporosis, Osteopetrosis, Alveolar Bone Loss, Chronic Periodontitis, Leukemia, Lymphocytic, Chronic, B-Cell, Hypercalcemia, Osteolysis	TRUE	FALSE	1	1
E2F1	STMN1	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular	Carcinoma, Glioma, Prostatic Neoplasms, Breast Neoplasms, Mammary Neoplasms, Animal, Mammary Neoplasms, Experimental	TRUE	FALSE	1	1
E2F1	E2F1	tf-gene	Experimental	Transfac	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular	TRUE	TRUE	1	1
E2F1	DBF4	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular		TRUE	FALSE	1	1
E2F1	hsa-mir-16	tf-mirna	Experimental	Transmir	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular		TRUE	FALSE	0	1
E2F1	CDKN2A	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular	Melanoma-Pancreatic Cancer Syndrome, MELANOMA, CUTANEOUS MALIGNANT, SUSCEPTIBILITY TO, 2, Lung Neoplasms, Stomach Neoplasms, Esophageal Neoplasms, Neoplasms, Adenocarcinoma, Glioma, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Carcinoma, Non-Small-Cell Lung, Multiple Myeloma, Lymphoma, Pancreatic Neoplasms, Urinary Bladder Neoplasms, Mesothelioma, Neuroblastoma, Lymphoma, Large B-Cell, Diffuse, Brain Neoplasms, Adenocarcinoma Of Esophagus, Liver Neoplasms, Li-Fraumeni Syndrome, Vulvar Lichen Sclerosus, Glaucoma, Sarcoma family syndrome of Li and Fraumeni, Melanoma astrocytoma syndrome, Peripheral Nervous System Diseases, Poisoning, Translocation, Genetic, Urogenital Neoplasms	TRUE	FALSE	1	1
E2F1	CDKN2C	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular		TRUE	FALSE	1	1
E2F1	MYC	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular	Burkitt Lymphoma, Carcinoma, Hepatocellular, Colonic Neoplasms, Neoplasms, Prostatic Neoplasms, Medulloblastoma, Liver Neoplasms, Neuroblastoma, Glioblastoma, Ovarian Neoplasms, Hemangiosarcoma, Neuroectodermal Tumors, Lung Neoplasms, Myelodysplastic Syndromes, Stomach Neoplasms, Cardiomyopathy, Hypertrophic, Cell Transformation, Neoplastic, Hypertrophy, Left Ventricular, Liver Neoplasms, Experimental	TRUE	TRUE	1	1
E2F1	PCSK6	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular		TRUE	FALSE	1	1
E2F1	MAP3K5	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular	Parkinson Disease, Diabetes Mellitus, Melanoma, Cardiomyopathies, Diabetes Mellitus, Experimental, Drug-Induced Liver Injury	TRUE	FALSE	1	1
E2F1	HIST1H2AM	tf-gene	Experimental	Transfac	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular		TRUE	FALSE	1	1
E2F1	CCNE1	tf-gene	Experimental	Transfac	Breast Neoplasms, Melanoma, Carcinoma, Hepatocellular	Carcinoma, Hepatocellular, Ovarian Neoplasms, Breast Neoplasms, Disease Progression, Medulloblastoma, Recurrence, Urinary Bladder Neoplasms	TRUE	TRUE	1	1
